label,fontcolor,bold,italic,alignment,outlinelevel,wordobjecttype,imarkerstype,imarkerspos,punctuation,keyword,fontsize,characount,sentencount,firstlineindent,spacebefore,spaceafter,linespacing,wordobjectwidth,wordobjectheight
11,4,0,0,3,0,1,1,2,0,1,0.08823529411764705,0.16985138004246284,0.1818181818181818,-1.0,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,3,0,1,1,2,0,1,0.08823529411764705,0.08917197452229299,0.0,-1.0,0.0,0.0,0.3529411764705882,0.0,0.0
13,4,0,0,5,4,1,7,2,0,1,0.08823529411764705,0.004246284501061571,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.28662420382165604,0.2727272727272727,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
12,4,0,0,5,3,1,6,2,0,1,0.08823529411764705,0.002123142250530786,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.08492569002123142,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.3099787685774947,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
12,4,0,0,5,3,1,6,2,0,1,0.08823529411764705,0.006369426751592356,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.25477707006369427,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
12,4,0,0,5,3,1,6,2,0,1,0.08823529411764705,0.006369426751592356,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.15711252653927812,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
13,4,0,0,5,4,1,7,2,0,1,0.08823529411764705,0.010615711252653929,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.37367303609341823,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.17834394904458598,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
13,4,0,0,5,4,1,7,2,0,1,0.08823529411764705,0.010615711252653929,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.5222929936305732,0.2727272727272727,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.3205944798301486,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.7770700636942675,0.2727272727272727,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.38216560509554137,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.07643312101910828,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.25902335456475584,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.3227176220806794,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.12526539278131635,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.5774946921443737,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.31634819532908703,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.4968152866242038,0.2727272727272727,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.15498938428874734,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.2229299363057325,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.046709129511677286,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.0,0.3078556263269639,0.2727272727272727,0.48571428571428577,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.07006369426751592,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.30148619957537154,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.21443736730360935,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.3927813163481953,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.25902335456475584,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,6,0.08823529411764705,0.6836518046709129,0.2727272727272727,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.12526539278131635,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.2781316348195329,0.2727272727272727,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.5498938428874734,0.36363636363636365,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.07643312101910828,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.6029723991507431,0.2727272727272727,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.7473460721868365,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.4437367303609342,0.2727272727272727,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.32696390658174096,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.09341825902335456,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.08492569002123142,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.5605095541401274,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.11040339702760085,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
12,4,0,0,5,3,1,6,2,0,1,0.08823529411764705,0.012738853503184714,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.25477707006369427,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
13,4,0,0,5,4,1,7,2,0,1,0.08823529411764705,0.023354564755838643,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.2611464968152866,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.3524416135881104,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.08917197452229299,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.14861995753715498,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
13,4,0,0,5,4,1,7,2,0,1,0.08823529411764705,0.006369426751592356,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.2951167728237792,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.35668789808917195,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.2781316348195329,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
12,4,0,0,5,3,1,6,2,0,1,0.08823529411764705,0.021231422505307858,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.09766454352441614,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.25477707006369427,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.19957537154989385,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.1740976645435244,0.2727272727272727,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.42038216560509556,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.23142250530785563,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.19532908704883226,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.643312101910828,0.36363636363636365,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.12738853503184713,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.07006369426751592,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.39702760084925687,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.40764331210191085,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.3906581740976645,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
10,4,0,0,3,2,1,5,2,0,1,0.08823529411764705,0.006369426751592356,0.0,-0.19999999999999996,0.24375,0.2785714285714285,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.15711252653927812,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.4607218683651805,0.2727272727272727,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
12,4,0,0,5,3,1,6,2,0,1,0.08823529411764705,0.010615711252653929,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.03397027600849257,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
13,4,0,0,5,4,1,7,2,0,1,0.08823529411764705,0.008492569002123144,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.3503184713375796,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.47558386411889597,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.23142250530785563,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.23354564755838642,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.2929936305732484,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.3885350318471337,0.2727272727272727,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
12,4,0,0,5,3,1,6,2,0,1,0.08823529411764705,0.006369426751592356,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.11889596602972399,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
13,4,0,0,5,4,1,7,2,0,1,0.08823529411764705,0.008492569002123144,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.040339702760084924,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.03184713375796178,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
13,4,0,0,5,4,1,7,2,0,1,0.08823529411764705,0.027600849256900213,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.5456475583864119,0.1818181818181818,0.7752380952380954,0.0,0.0,0.3529411764705882,0.0,0.0
13,4,0,0,5,4,1,7,2,0,1,0.08823529411764705,0.03397027600849257,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.45010615711252655,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.008492569002123144,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.3651804670912951,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.006369426751592356,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.055201698513800426,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.10191082802547771,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.010615711252653929,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.12738853503184713,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.29723991507430997,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.012738853503184714,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.3036093418259023,0.2727272727272727,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
13,4,0,0,5,4,1,7,2,0,1,0.08823529411764705,0.03397027600849257,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.21443736730360935,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.13588110403397027,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.1337579617834395,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.15286624203821655,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
12,4,0,0,5,3,1,6,2,0,1,0.08823529411764705,0.006369426751592356,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.2653927813163482,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.32696390658174096,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.09129511677282377,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.050955414012738856,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,3,0,1,1,2,0,1,0.0,0.09978768577494693,0.0,-1.0,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.15711252653927812,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.14437367303609341,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.5159235668789809,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.11464968152866242,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.19108280254777069,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.42462845010615713,0.2727272727272727,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.29936305732484075,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.09554140127388534,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.10828025477707007,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
13,4,0,0,5,4,1,7,2,0,1,0.08823529411764705,0.004246284501061571,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.07643312101910828,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.11889596602972399,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.15498938428874734,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.021231422505307858,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.2653927813163482,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.2505307855626327,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.008492569002123144,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.09554140127388534,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.12101910828025478,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.023354564755838643,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.20169851380042464,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.14861995753715498,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.006369426751592356,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.14012738853503184,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.05307855626326964,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.023354564755838643,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.208067940552017,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.09766454352441614,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
13,4,0,0,5,4,1,7,2,0,1,0.08823529411764705,0.01910828025477707,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.15286624203821655,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.03397027600849257,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.2908704883227176,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.008492569002123144,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.5180467091295117,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
13,4,0,0,5,4,1,7,2,0,1,0.08823529411764705,0.03397027600849257,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.45010615711252655,0.36363636363636365,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.014861995753715499,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.21656050955414013,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.18471337579617833,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.008492569002123144,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.1613588110403397,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.12951167728237792,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.008492569002123144,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.1464968152866242,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.046709129511677286,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.010615711252653929,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.23354564755838642,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
22,4,0,0,5,5,1,8,2,0,1,0.08823529411764705,0.012738853503184714,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.2505307855626327,0.1818181818181818,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
12,4,0,0,5,3,1,6,2,0,1,0.08823529411764705,0.006369426751592356,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.12314225053078556,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
10,4,0,0,3,2,1,5,2,0,1,0.08823529411764705,0.004246284501061571,0.0,-0.19999999999999996,0.24375,0.2785714285714285,0.3529411764705882,0.0,0.0
11,4,0,0,5,0,1,1,1,0,1,0.08823529411764705,0.23779193205944799,0.09090909090909091,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
12,4,0,0,5,3,1,6,2,0,1,0.08823529411764705,0.021231422505307858,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
11,4,0,0,3,0,1,1,1,0,1,0.08823529411764705,0.14861995753715498,0.0,0.6000000000000001,0.0,0.0,0.3529411764705882,0.0,0.0
13,4,0,0,5,4,1,7,2,0,1,0.08823529411764705,0.023354564755838643,0.0,-0.19999999999999996,0.0,0.0,0.3529411764705882,0.0,0.0
