label,fontcolor,bold,italic,alignment,outlinelevel,wordobjecttype,imarkerstype,imarkerspos,punctuation,keyword,fontsize,characount,sentencount,firstlineindent,spacebefore,spaceafter,linespacing,wordobjectwidth,wordobjectheight
9,4,3,0,3,0,1,1,1,0,1,0.0,0.15789473684210525,0.0,0.6473029045643153,0.0,0.0,1.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,0,2,1,1,1,1,0,1,1.0,0.023529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,4,3,0,2,0,1,1,1,0,1,0.2727272727272727,0.09019607843137253,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,4,3,0,3,3,1,1,2,0,1,0.2727272727272727,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.25098039215686274,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0
3,4,3,0,3,3,1,1,2,0,1,0.2727272727272727,0.00392156862745098,0.0,-1.0,1.0,1.0,0.0,0.0,0.0
4,3,0,0,3,0,1,1,1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3,4,3,0,3,3,1,1,2,0,1,0.2727272727272727,0.01568627450980392,0.0,-1.0,1.0,1.0,0.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.00980392156862745,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,4,3,0,3,3,1,1,2,0,1,0.2727272727272727,0.011764705882352941,0.0,-1.0,1.0,1.0,0.0,0.0,0.0
4,3,0,0,3,0,1,1,1,0,1,0.0,0.20196078431372547,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,4,3,0,3,3,1,1,2,0,10,0.2727272727272727,0.00392156862745098,0.0,-1.0,1.0,1.0,0.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.11372549019607842,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
6,3,0,0,3,0,1,4,2,0,1,0.0,0.08431372549019608,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
6,3,0,0,3,0,1,4,2,0,1,0.0,0.17058823529411762,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.18431372549019606,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.10392156862745097,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.18823529411764706,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.13529411764705881,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.25490196078431376,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.10784313725490197,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.11176470588235293,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
6,3,0,0,3,0,1,4,2,0,1,0.0,0.10784313725490197,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.19411764705882353,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,0,3,0,1,1,1,0,1,1.0,0.1111111111111111,0.0,-0.9835390946502057,0.0,0.0,0.0,0.0,0.0
2,2,3,0,2,0,1,1,1,0,1,0.2727272727272727,0.15555555555555556,0.0,-0.9835390946502057,0.0,0.0,0.0,0.0,0.0
3,3,3,0,3,0,1,1,2,0,1,0.2727272727272727,0.0,0.0,-0.9835390946502057,0.0,0.0,1.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,1.0,1.0,-0.9835390946502057,0.0,0.0,1.0,0.0,0.0
3,2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.017777777777777778,0.0,-0.9835390946502057,0.0,0.0,1.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.39111111111111113,0.5,0.7448559670781892,0.0,0.0,1.0,0.0,0.0
3,2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.039999999999999994,0.0,-0.9835390946502057,0.0,0.0,1.0,0.0,0.0
4,3,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.5466666666666667,0.5,1.0,0.0,0.0,1.0,0.0,0.0
3,2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.03555555555555556,0.0,-0.9835390946502057,0.0,0.0,1.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.048888888888888885,0.0,0.7448559670781892,0.0,0.0,1.0,0.0,0.0
5,2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.017777777777777778,0.0,-0.9835390946502057,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.2488888888888889,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.14666666666666667,1.0,-1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.20444444444444443,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.13333333333333333,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.14222222222222222,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.25333333333333335,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.2888888888888889,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.24000000000000002,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.20444444444444443,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.4577777777777778,1.0,-1.0,0.0,0.0,1.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,2,0,1,1,1,0,1,1.0,0.062146892655367235,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2,2,3,0,2,0,1,1,1,0,1,0.2727272727272727,0.1807909604519774,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
3,2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.01694915254237288,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,3,0,0,3,1,1,1,1,0,1,0.2727272727272727,0.13559322033898305,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
3,4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.028248587570621465,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,2,0,0,3,1,1,1,1,0,1,0.2727272727272727,0.0847457627118644,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,2,0,0,3,0,1,1,1,0,1,0.0,0.4350282485875706,0.0,0.6730769230769231,0.0,0.0,0.0,0.0,0.0
3,2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.062146892655367235,0.0,0.6730769230769231,0.0,0.0,0.0,0.0,0.0
15,2,0,0,3,0,1,6,2,0,1,0.0,0.03954802259887006,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4,3,0,0,3,0,1,1,1,0,1,0.0,0.07344632768361581,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
17,2,0,0,3,0,2,1,1,0,1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.9999999999999999,1.0
4,3,0,0,3,0,1,1,1,0,1,0.0,0.10734463276836159,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
10,2,0,0,3,0,1,1,1,0,1,0.0,0.07344632768361581,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
15,2,0,0,3,0,1,6,2,0,1,0.0,0.03954802259887006,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4,2,0,0,3,0,1,1,1,0,1,0.0,0.3502824858757062,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
15,2,0,0,3,0,1,5,2,0,1,0.0,0.0790960451977401,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4,2,0,0,3,0,1,1,1,0,1,0.0,0.3107344632768361,0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.0
3,2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.05084745762711864,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,2,0,0,3,0,1,1,1,0,1,0.0,0.062146892655367235,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
5,2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.028248587570621465,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
6,2,0,0,3,0,1,1,1,0,1,0.0,0.24293785310734461,1.0,-1.0,0.0,0.0,1.0,0.0,0.0
6,2,0,0,3,0,1,1,1,0,1,0.0,0.6610169491525424,0.6666666666666667,-1.0,0.0,0.0,1.0,0.0,0.0
6,2,0,0,3,0,1,1,1,0,1,0.0,0.3446327683615819,0.3333333333333333,-1.0,0.0,0.0,1.0,0.0,0.0
6,2,0,0,3,0,1,1,1,0,1,0.0,0.943502824858757,1.0,-1.0,0.0,0.0,1.0,0.0,0.0
6,2,0,0,3,0,1,1,1,0,1,0.0,0.19774011299435026,0.3333333333333333,-1.0,0.0,0.0,1.0,0.0,0.0
6,2,0,0,3,0,1,1,1,0,1,0.0,0.2485875706214689,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
6,2,0,0,3,0,1,1,1,0,1,0.0,0.23728813559322032,0.3333333333333333,-1.0,0.0,0.0,1.0,0.0,0.0
6,2,0,0,3,0,1,1,1,0,1,0.0,0.2824858757062147,0.3333333333333333,-1.0,0.0,0.0,1.0,0.0,0.0
6,2,0,0,3,0,1,1,1,0,1,0.0,0.6610169491525424,0.6666666666666667,-1.0,0.0,0.0,1.0,0.0,0.0
6,2,0,0,3,0,1,1,1,0,1,0.0,0.9999999999999999,0.6666666666666667,-1.0,0.0,0.0,1.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,0,2,0,1,1,1,0,1,1.0,0.02297090352220521,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
2,4,3,0,3,0,1,1,1,0,1,0.0,0.039816232771822356,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,4,3,0,3,0,1,1,2,0,1,0.2727272727272727,0.0,0.0,-0.05250596658711215,0.0,0.0,1.0,0.0,0.0
4,3,0,0,5,0,1,1,1,0,1,0.0,1.0000000000000002,1.0,-0.05250596658711215,0.0,1.0,0.7999999999999998,0.0,0.0
3,4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.0061255742725880545,0.0,-0.05250596658711215,0.0,0.0,1.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.045941807044410414,0.0,-0.05250596658711215,0.0,0.0,1.0,0.0,0.0
3,4,3,0,3,0,1,1,2,0,1,0.2727272727272727,0.010719754977029096,0.0,-0.05250596658711215,0.0,0.0,1.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.004594180704441042,0.0,-0.05250596658711215,0.0,0.0,1.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.0030627871362940273,0.0,-0.05250596658711215,0.0,0.0,1.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.013782542113323125,0.0,-0.05250596658711215,0.0,0.0,0.0,0.0,0.0
3,4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.01225114854517611,0.0,-0.05250596658711215,0.0,0.0,1.0,0.0,0.0
5,4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.0061255742725880545,0.0,-0.05250596658711215,0.0,0.0,1.0,0.0,0.0
6,4,0,0,5,0,1,4,2,0,1,0.0,0.0781010719754977,0.0,-0.2529832935560859,0.0,0.0,0.33333333333333304,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.12710566615620214,0.0,-0.2529832935560859,0.0,0.0,0.6666666666666661,0.0,0.0
6,4,0,0,5,0,1,4,2,0,1,0.0,0.12710566615620214,0.0,-0.2529832935560859,0.0,0.0,0.0,0.0,0.0
6,4,0,0,5,0,1,4,2,0,1,0.0,0.08269525267993875,0.0,-0.2529832935560859,0.0,0.0,0.0,0.0,0.0
6,4,0,0,5,0,1,4,2,0,1,0.0,0.06891271056661563,0.0,-0.2529832935560859,0.0,0.0,0.0,0.0,0.0
6,4,0,0,5,0,1,4,2,0,1,0.0,0.09494640122511486,0.05,-0.2529832935560859,0.0,0.0,0.0,0.0,0.0
6,4,0,0,5,0,1,4,2,0,1,0.0,0.07350689127105667,0.0,-0.2529832935560859,0.0,0.0,0.0,0.0,0.0
6,4,0,0,5,0,1,4,2,0,1,0.0,0.0781010719754977,0.0,-0.2529832935560859,0.0,0.0,0.0,0.0,0.0
6,4,0,0,5,0,1,4,2,0,1,0.0,0.05972434915773354,0.0,-0.2529832935560859,0.0,0.0,0.0,0.0,0.0
6,4,0,0,5,0,1,4,2,0,1,0.0,0.04747320061255743,0.0,-0.2529832935560859,0.0,0.0,0.0,0.0,0.0
6,4,0,0,5,0,1,4,2,0,1,0.0,0.07350689127105667,0.0,-0.2529832935560859,0.0,0.0,0.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,0,2,0,1,1,1,0,1,1.0,0.048582995951417005,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
2,4,3,0,2,0,1,1,1,0,1,0.2727272727272727,0.09716599190283401,0.0,0.6507276507276507,0.0,0.0,0.0,0.0,0.0
3,4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.0,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
4,3,0,0,3,0,1,1,1,0,1,0.0,0.020242914979757085,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
4,3,0,0,3,0,1,1,1,0,1,0.0,1.0,1.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
3,4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.008097165991902834,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
4,3,0,0,3,0,1,1,1,0,1,0.0,0.8542510121457491,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0
3,4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.02834008097165992,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.1862348178137652,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.13360323886639677,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.12145748987854252,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3,4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.024291497975708506,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.2727272727272727,0.04453441295546559,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
5,4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.008097165991902834,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.17408906882591094,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.1659919028340081,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.17813765182186236,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.17813765182186236,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.17408906882591094,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.17408906882591094,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,0,2,0,1,1,1,0,1,1.0,0.03472222222222222,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
2,4,3,0,3,0,1,1,1,0,1,0.42857142857142855,0.08680555555555555,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,4,3,0,3,0,1,1,1,0,1,0.42857142857142855,0.0,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,3,0,0,3,0,1,1,1,0,1,0.21428571428571427,1.0,1.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
3,4,3,0,3,0,1,1,1,0,1,0.42857142857142855,0.010416666666666664,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.21428571428571427,0.3368055555555555,0.2857142857142857,1.0,0.0,0.0,0.5,0.0,0.0
17,4,0,0,3,0,5,1,1,0,1,0.21428571428571427,0.027777777777777776,0.0,0.6507276507276507,0.0,0.0,0.5,0.9938410695508487,1.0
19,4,0,0,3,0,1,1,1,0,8,0.0,0.1388888888888889,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.21428571428571427,0.02083333333333333,0.0,1.0,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.21428571428571427,0.08333333333333331,0.0,1.0,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.21428571428571427,0.2013888888888889,0.14285714285714285,1.0,0.0,0.0,0.5,0.0,0.0
17,4,0,0,3,0,5,1,1,0,1,0.21428571428571427,0.027777777777777776,0.0,0.6507276507276507,0.0,0.0,0.5,0.9938410695508487,0.6021395822720326
19,4,0,0,3,0,1,1,1,0,8,0.0,0.15277777777777776,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.21428571428571427,0.11458333333333334,0.14285714285714285,1.0,0.0,0.0,0.5,0.0,0.0
17,4,0,0,3,0,5,1,1,0,1,0.21428571428571427,0.027777777777777776,0.0,0.6507276507276507,0.0,0.0,0.5,0.9938410695508487,0.6747325522159958
19,4,0,0,3,0,1,1,1,0,8,0.0,0.14930555555555555,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.21428571428571427,0.125,0.14285714285714285,1.0,0.0,0.0,0.5,0.0,0.0
17,4,0,0,3,0,5,1,1,0,1,0.21428571428571427,0.031249999999999993,0.0,0.6507276507276507,0.0,0.0,0.5,1.0,0.6816097809475293
19,4,0,0,3,0,1,1,1,0,8,0.0,0.15625,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.21428571428571427,0.13541666666666666,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.21428571428571427,0.10069444444444445,0.0,1.0,0.0,0.0,0.5,0.0,0.0
3,4,3,0,3,0,1,1,1,0,1,0.42857142857142855,0.024305555555555552,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.21428571428571427,0.2013888888888889,0.0,1.0,0.0,0.0,0.5,0.0,0.0
3,4,3,0,3,0,1,1,1,0,1,0.42857142857142855,0.02083333333333333,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.21428571428571427,0.11805555555555555,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,4,3,0,3,0,1,1,1,0,1,0.42857142857142855,0.006944444444444441,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.1597222222222222,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.1736111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.15625,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.13541666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.16319444444444445,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.21527777777777776,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.28125,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.47916666666666663,0.5714285714285714,1.0,0.0,0.0,0.5,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.13194444444444445,0.0,1.0,0.0,0.0,0.5,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.1423611111111111,0.0,1.0,0.0,0.0,0.5,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,0,2,0,1,1,1,0,1,1.0,0.07894736842105263,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
2,4,3,0,2,0,1,1,1,0,1,0.2727272727272727,0.15350877192982454,0.0,0.6507276507276507,0.0,0.0,0.0,0.0,0.0
3,4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.0,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
15,4,0,0,3,0,1,5,2,0,1,0.0,0.03070175438596491,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.7368421052631579,0.4000000000000001,1.0,0.0,0.0,0.5,0.0,0.0
15,4,0,0,3,0,1,5,2,0,1,0.0,0.021929824561403508,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.7456140350877193,0.0,1.0,0.0,0.0,0.5,0.0,0.0
3,2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.008771929824561403,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
15,4,0,0,3,0,1,5,2,0,1,0.0,0.03508771929824561,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.5570175438596492,0.2,1.0,0.0,0.0,0.5,0.0,0.0
15,4,0,0,3,0,1,5,2,0,1,0.0,0.008771929824561403,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,1.0,1.0000000000000002,1.0,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.15350877192982454,0.0,1.0,0.0,0.0,0.5,0.0,0.0
3,2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.03070175438596491,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.07894736842105263,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
15,4,0,0,3,0,1,5,2,0,1,0.0,0.02631578947368421,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.14912280701754382,0.0,1.0,0.0,0.0,0.5,0.0,0.0
15,4,0,0,3,0,1,5,2,0,1,0.0,0.039473684210526314,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.21929824561403505,0.0,1.0,0.0,0.0,0.5,0.0,0.0
15,4,0,0,3,0,1,5,2,0,1,0.0,0.03508771929824561,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.17543859649122806,0.0,1.0,0.0,0.0,0.5,0.0,0.0
15,4,0,0,3,0,1,5,2,0,1,0.0,0.013157894736842105,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.07017543859649122,0.0,1.0,0.0,0.0,0.5,0.0,0.0
15,4,0,0,3,0,1,5,2,0,1,0.0,0.03508771929824561,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.28508771929824556,0.2,1.0,0.0,0.0,0.5,0.0,0.0
15,4,0,0,3,0,1,5,2,0,1,0.0,0.021929824561403508,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.24999999999999994,0.2,1.0,0.0,0.0,0.5,0.0,0.0
3,2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.021929824561403508,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.16228070175438597,0.0,1.0,0.0,0.0,0.5,0.0,0.0
5,2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.008771929824561403,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.17543859649122806,0.0,1.0,0.0,0.0,0.5,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.16228070175438597,0.0,1.0,0.0,0.0,0.5,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.13157894736842102,0.0,1.0,0.0,0.0,0.5,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.12280701754385966,0.0,1.0,0.0,0.0,0.5,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.293859649122807,0.0,1.0,0.0,0.0,0.5,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.17105263157894735,0.0,1.0,0.0,0.0,0.5,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.17105263157894735,0.2,1.0,0.0,0.0,0.5,0.0,0.0
6,4,0,0,3,0,1,2,3,0,1,0.0,0.17543859649122806,0.0,1.0,0.0,0.0,0.5,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.6096491228070176,0.0,1.0,0.0,0.0,0.5,0.0,0.0
6,4,0,0,3,0,1,4,2,0,1,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.5,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,3,0,3,0,1,1,1,0,1,1.0,0.13157894736842107,0.0,-0.1428571428571429,0.0,0.0,1.0,0.0,0.0
2,2,3,0,3,0,1,1,1,0,1,0.13043478260869565,0.3157894736842105,0.0,-0.1428571428571429,0.0,0.0,0.0,0.0,0.0
3,2,3,0,3,0,1,1,1,0,1,0.13043478260869565,0.06578947368421052,0.0,-0.1428571428571429,0.0,0.0,1.0,0.0,0.0
4,4,0,0,3,0,1,1,1,0,1,0.0,0.24342105263157893,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0
3,2,3,0,3,0,1,1,1,0,1,0.13043478260869565,0.03289473684210526,0.0,-0.1428571428571429,0.0,0.0,1.0,0.0,0.0
15,2,0,0,3,0,1,1,1,0,1,0.0,0.046052631578947366,0.0,-0.1428571428571429,0.0,0.0,1.0,0.0,0.0
