fontcolor,bold,italic,alignment,outlinelevel,wordobjecttype,imarkerstype,imarkerspos,punctuation,keyword,fontsize,characount,sentencount,firstlineindent,spacebefore,spaceafter,linespacing,wordobjectwidth,wordobjectheight
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.02247191011235955,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.11235955056179775,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.2727272727272727,0.0449438202247191,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.2727272727272727,0.11235955056179775,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.2727272727272727,0.02247191011235955,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.10112359550561797,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.2727272727272727,0.10112359550561797,0.0,0.6507276507276507,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.056179775280898875,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.5842696629213482,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.9775280898876404,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.9775280898876404,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.752808988764045,1.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.8876404494382022,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.898876404494382,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.6292134831460674,1.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.8314606741573034,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.7078651685393258,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.7191011235955056,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.7415730337078652,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,0,0,2,0,1,1,1,0,1,1.0,0.07692307692307693,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.4835164835164836,0.0,0.6507276507276507,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.010989010989010985,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
3,0,0,3,0,1,1,1,0,1,0.0,1.0,1.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.2727272727272727,0.0,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
3,0,0,3,0,1,1,1,0,1,0.0,0.26373626373626374,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.0,0.07692307692307693,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
2,0,0,3,1,1,5,2,0,1,0.0,0.06593406593406595,0.0,1.0,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,1,1,0,1,0.0,0.08791208791208793,0.0,0.8253638253638254,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,1,1,0,1,0.0,0.4175824175824176,0.5,0.8253638253638254,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,1,1,0,1,0.0,0.06593406593406595,0.0,0.8253638253638254,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,5,2,0,1,0.0,0.38461538461538464,0.0,1.0,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,5,2,0,1,0.0,0.38461538461538464,0.0,1.0,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.06593406593406595,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.4175824175824176,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.021978021978021976,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
3,0,0,3,0,1,1,1,0,1,0.0,0.7802197802197802,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.5384615384615384,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.4835164835164836,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.6923076923076923,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.6703296703296704,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.5054945054945055,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,1.0,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.9120879120879122,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,1.0,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.43956043956043955,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.4835164835164836,0.0,1.0,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.5384615384615384,0.0,1.0,0.0,0.0,0.5,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.0,0.7032967032967034,0.0,0.6507276507276507,1.0,1.0,1.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,0,0,2,0,1,1,1,0,1,1.0,0.013961605584642234,0.0,-0.6799999999999999,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.0,0.04363001745200698,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.13043478260869565,0.0,0.0,-0.6799999999999999,0.0,0.0,1.0,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.0,1.0,1.0,-0.35999999999999993,0.0,1.0,0.7999999999999998,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.13043478260869565,0.006980802792321116,0.0,-0.6799999999999999,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.14834205933682373,0.0,-0.6799999999999999,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.13043478260869565,0.012216404886561954,0.0,-0.6799999999999999,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.005235602094240838,0.0,-0.6799999999999999,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.003490401396160558,0.0,-0.6799999999999999,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.015706806282722516,0.0,-0.6799999999999999,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.13043478260869565,0.013961605584642234,0.0,-0.6799999999999999,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.13043478260869565,0.006980802792321116,0.0,-0.6799999999999999,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.03664921465968587,0.0,-1.0,0.0,0.0,0.5999999999999996,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.05759162303664921,0.0,-1.0,0.0,0.0,0.5999999999999996,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.055846422338568937,0.0,-1.0,0.0,0.0,0.5999999999999996,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.041884816753926704,0.0,-1.0,0.0,0.0,0.5999999999999996,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.06457242582897033,0.0,-1.0,0.0,0.0,0.5999999999999996,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.0663176265270506,0.0,-1.0,0.0,0.0,0.5999999999999996,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.06282722513089005,0.0,-1.0,0.0,0.0,0.5999999999999996,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.048865619546247824,0.0,-1.0,0.0,0.0,0.5999999999999996,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.09598603839441536,0.1,-1.0,0.0,0.0,0.5999999999999996,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.10296684118673648,0.0,-0.6799999999999999,0.0,0.0,1.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,3,0,2,0,1,1,1,0,1,1.0,0.054421768707483,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0
4,3,0,2,0,1,1,1,0,1,0.2727272727272727,0.1836734693877551,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.2727272727272727,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.2727272727272727,0.013605442176870746,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.25850340136054417,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.0816326530612245,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.12244897959183673,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.1360544217687075,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.1360544217687075,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.061224489795918366,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.061224489795918366,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.2727272727272727,0.047619047619047616,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.7551020408163265,0.5,1.0,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.2727272727272727,0.04081632653061225,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.17687074829931973,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0
2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.027210884353741496,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.4625850340136054,1.0,-0.9422222222222223,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.5714285714285714,1.0,-0.9422222222222223,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.38095238095238093,1.0,-0.9422222222222223,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.2517006802721088,1.0,-0.9422222222222223,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.3537414965986394,1.0,-0.9422222222222223,0.0,0.0,0.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,3,0,2,0,1,1,1,0,1,1.0,0.07881773399014778,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2,3,0,2,0,1,1,1,0,1,0.42857142857142855,0.16748768472906406,0.0,0.5543293718166384,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.42857142857142855,0.004926108374384236,0.0,0.0959252971137522,1.0,1.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.21428571428571427,1.0,0.5,0.9108658743633278,1.0,1.0,0.0,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.42857142857142855,0.01477832512315271,0.0,0.0959252971137522,1.0,1.0,0.0,0.0,0.0
2,0,0,3,0,1,1,1,0,1,0.21428571428571427,0.30049261083743845,0.5,0.9108658743633278,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.42857142857142855,0.04433497536945813,0.0,0.0959252971137522,1.0,1.0,0.0,0.0,0.0
2,0,0,3,0,1,1,1,0,1,0.21428571428571427,0.3300492610837439,0.5,0.9108658743633278,0.0,0.0,0.0,0.0,0.0
2,0,0,3,0,2,1,1,0,1,0.21428571428571427,0.0,0.0,0.9108658743633278,0.0,0.0,0.0,1.0,1.0
2,3,0,2,0,1,1,1,0,8,0.0,0.03940886699507389,0.0,0.5543293718166384,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.21428571428571427,0.019704433497536943,0.0,0.5543293718166384,0.0,0.0,0.0,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.21428571428571427,0.33990147783251234,0.0,0.7325976230899831,0.0,0.0,0.0,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.21428571428571427,0.5270935960591133,0.5,0.7325976230899831,0.0,0.0,0.0,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.21428571428571427,0.22660098522167488,0.0,0.7325976230899831,0.0,0.0,0.0,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.21428571428571427,0.187192118226601,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.21428571428571427,0.31527093596059114,0.5,0.7325976230899831,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.21428571428571427,0.3251231527093596,0.5,0.7325976230899831,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.21428571428571427,0.29064039408867,0.0,0.5543293718166384,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.21428571428571427,0.019704433497536943,0.0,0.5543293718166384,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.21428571428571427,0.019704433497536943,0.0,0.5543293718166384,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.21428571428571427,0.03940886699507389,0.0,0.5543293718166384,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,2,0,10,0.42857142857142855,0.01477832512315271,0.0,0.09677419354838718,1.0,1.0,0.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.21674876847290642,0.5,0.2495755517826826,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.23645320197044337,1.0,0.2495755517826826,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.28078817733990147,0.5,0.2495755517826826,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.24137931034482762,0.5,0.2495755517826826,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.2019704433497537,0.5,0.2495755517826826,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.26108374384236455,1.0,0.2495755517826826,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.16748768472906406,0.5,0.2495755517826826,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.33990147783251234,1.0,0.2495755517826826,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.7783251231527094,1.0,0.2495755517826826,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.21428571428571427,0.37931034482758624,0.0,0.2495755517826826,0.0,0.0,0.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,0,0,2,0,1,1,1,0,1,1.0,0.14193548387096774,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2,3,0,2,0,1,1,1,0,1,0.2727272727272727,0.16129032258064516,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.01935483870967742,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.03225806451612903,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.632258064516129,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,5,0,2,1,1,0,1,0.2727272727272727,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.06451612903225806,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.5935483870967742,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.1935483870967742,0.0,0.9310344827586206,0.0,0.0,1.0,0.0,0.0
2,0,0,3,0,1,1,1,0,1,0.0,0.34838709677419355,0.0,0.4482758620689655,0.0,0.0,1.0,0.0,0.0
2,0,0,3,0,1,1,1,0,1,0.0,0.31612903225806455,0.0,0.4482758620689655,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.21935483870967742,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.05806451612903226,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.21935483870967742,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.03225806451612903,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.5548387096774193,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.7354838709677419,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.5612903225806452,0.3333333333333333,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.4322580645161291,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.4322580645161291,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.2838709677419355,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.3096774193548387,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.32903225806451614,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.32903225806451614,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.31612903225806455,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.31612903225806455,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,3,0,2,0,1,1,1,0,1,1.0,0.05536332179930796,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,3,0,2,0,1,1,1,0,1,0.2727272727272727,0.12110726643598616,0.0,0.640495867768595,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.010380622837370243,0.0,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.02768166089965398,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.01730103806228374,0.0,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.024221453287197235,0.0,0.9876033057851239,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,2,1,1,0,1,0.0,0.0,0.0,0.640495867768595,0.0,0.0,1.0,1.0,1.0
4,0,0,2,0,1,1,1,0,8,0.0,0.04498269896193772,0.0,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.2525951557093426,0.0,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.03460207612456747,0.0,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.031141868512110725,0.0,0.9876033057851239,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.031141868512110725,0.0,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.10034602076124569,0.0,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.1453287197231834,0.0,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.12802768166089967,0.0,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.16262975778546715,0.0,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.15916955017301038,0.0,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.13148788927335642,0.0,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.15570934256055363,0.0,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.1660899653979239,0.0,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.1660899653979239,0.3333333333333333,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.18685121107266436,0.3333333333333333,0.640495867768595,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.15570934256055363,0.3333333333333333,0.640495867768595,0.0,0.0,1.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,0,0,2,0,1,1,1,0,1,1.0,0.11678832116788322,0.0,-0.31707317073170727,0.0,0.0,0.0,0.0,0.0
2,3,0,2,0,1,1,1,0,1,0.2727272727272727,0.24817518248175183,0.0,-0.31707317073170727,0.0,0.0,0.0,0.0,0.0
3,3,0,3,0,1,1,2,0,1,0.2727272727272727,0.007299270072992702,0.0,-0.31707317073170727,0.0,0.0,0.0,0.0,0.0
3,0,0,3,0,1,1,1,0,1,0.0,1.0,0.5,-0.12195121951219506,0.0,0.0,0.0,0.0,0.0
2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.043795620437956206,0.0,-0.31707317073170727,0.0,0.0,0.0,0.0,0.0
2,0,0,3,0,1,1,1,0,1,0.0,0.35766423357664234,0.0,-0.31707317073170727,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.05109489051094891,0.0,-0.31707317073170727,0.0,0.0,0.75,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.05109489051094891,0.0,-0.31707317073170727,0.0,0.0,0.75,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.08029197080291971,0.0,-0.26829268292682923,0.0,0.0,0.75,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.218978102189781,0.0,-0.31707317073170727,0.0,0.0,0.75,0.0,0.0
4,0,0,5,0,2,1,1,0,1,0.2727272727272727,0.0,0.0,-0.31707317073170727,0.0,0.0,0.0,1.0,1.0
2,0,0,3,0,1,1,1,0,8,0.0,0.30656934306569344,0.0,-0.31707317073170727,0.0,0.0,0.0,0.0,0.0
2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.07299270072992702,0.0,-0.31707317073170727,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.2773722627737226,0.0,-0.31707317073170727,0.0,0.0,0.75,0.0,0.0
3,0,0,3,0,3,1,1,0,1,0.0,0.0218978102189781,0.0,-0.31707317073170727,0.0,0.0,0.75,0.0,0.0
4,0,0,3,0,1,1,1,0,9,0.0,0.06569343065693431,0.0,1.0,0.0,0.0,0.75,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.05109489051094891,0.0,-0.31707317073170727,0.0,0.0,0.75,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.33576642335766427,0.0,-0.31707317073170727,0.0,0.0,0.75,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.30656934306569344,0.0,-0.31707317073170727,0.0,0.0,0.75,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.6934306569343066,0.0,-0.31707317073170727,0.0,0.0,0.75,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.0,0.043795620437956206,0.0,-0.31707317073170727,0.0,0.0,0.75,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.26277372262773724,0.0,-1.0,0.0,0.0,0.75,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.2262773722627737,0.0,-0.12195121951219506,0.0,0.0,0.75,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.7883211678832117,0.5,-0.31707317073170727,0.0,0.0,0.75,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.29197080291970806,0.5,-0.31707317073170727,0.0,0.0,0.75,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.0364963503649635,0.0,-0.31707317073170727,0.0,0.0,0.75,0.0,0.0
2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.06569343065693431,0.0,-0.31707317073170727,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.218978102189781,0.0,-0.31707317073170727,0.0,0.0,0.75,0.0,0.0
2,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.0364963503649635,0.0,-0.31707317073170727,0.0,0.0,0.0,0.0,0.0
